Pab1,Pab2,Pab3,Wspd_offset,Wspd,date
6.58,6.58,6.58,0.2779999999999987,9.31,2024-07-20 20:00:00
7.46,7.46,7.46,0.677999999999999,9.96,2024-07-20 20:10:00
5.0,5.0,5.0,0.9579999999999984,10.6,2024-07-20 20:20:00
0.78,0.78,0.78,0.8179999999999978,10.73,2024-07-20 20:30:00
1.64,1.64,1.64,0.7359999999999989,11.07,2024-07-20 20:40:00
2.45,2.45,2.45,0.48799999999999955,11.2,2024-07-20 20:50:00
3.32,3.32,3.32,-0.08000000000000007,10.8,2024-07-20 21:00:00
4.96,4.96,4.96,-0.29600000000000115,10.58,2024-07-20 21:10:00
8.96,8.96,8.96,0.18999999999999773,11.15,2024-07-20 21:20:00
10.18,10.18,10.18,0.34999999999999787,11.37,2024-07-20 21:30:00
10.78,10.78,10.78,0.4679999999999982,11.56,2024-07-20 21:40:00
11.1,11.1,11.1,0.10799999999999876,11.3,2024-07-20 21:50:00
9.35,9.35,9.35,-0.24400000000000333,11.04,2024-07-20 22:00:00
9.42,9.42,9.42,-0.15000000000000213,11.13,2024-07-20 22:10:00
8.81,8.81,8.81,-0.13400000000000034,11.09,2024-07-20 22:20:00
7.45,7.45,7.45,0.03200000000000003,11.18,2024-07-20 22:30:00
8.24,8.24,8.24,0.6159999999999997,11.88,2024-07-20 22:40:00
8.19,8.19,8.19,0.3279999999999994,11.73,2024-07-20 22:50:00
8.79,8.79,8.79,0.11199999999999832,11.61,2024-07-20 23:00:00
9.34,9.34,9.34,0.3919999999999977,12.09,2024-07-20 23:10:00
9.62,9.62,9.62,0.18599999999999817,12.06,2024-07-20 23:20:00
9.41,9.41,9.41,0.013999999999999346,11.89,2024-07-20 23:30:00
9.59,9.59,9.59,-0.1379999999999999,11.74,2024-07-20 23:40:00
9.33,9.33,9.33,0.12399999999999878,12.1,2024-07-20 23:50:00
9.09,9.09,9.09,0.21799999999999997,12.22,2024-07-21 00:00:00
9.14,9.14,9.14,0.05799999999999983,12.06,2024-07-21 00:10:00
10.45,10.45,10.45,0.13599999999999746,12.2,2024-07-21 00:20:00
17.01,17.01,17.01,-0.1960000000000015,11.9,2024-07-21 00:30:00
16.67,16.67,16.67,0.17999999999999794,12.32,2024-07-21 00:40:00
10.98,10.98,10.98,-0.13600000000000279,11.95,2024-07-21 00:50:00
9.44,9.44,9.44,-0.5860000000000021,11.36,2024-07-21 01:00:00
10.34,10.34,10.34,0.006000000000000227,11.89,2024-07-21 01:10:00
9.33,9.33,9.33,-0.2320000000000011,11.59,2024-07-21 01:20:00
8.82,8.82,8.82,-0.19000000000000128,11.46,2024-07-21 01:30:00
8.69,8.69,8.69,-0.028000000000002245,11.54,2024-07-21 01:40:00
7.92,7.92,7.92,-0.3440000000000012,11.19,2024-07-21 01:50:00
6.93,6.93,6.93,-0.5800000000000001,10.72,2024-07-21 02:00:00
5.81,5.81,5.81,-0.4300000000000015,10.69,2024-07-21 02:10:00
7.5,7.5,7.5,-0.07600000000000229,10.94,2024-07-21 02:20:00
7.91,7.91,7.91,0.33200000000000074,11.3,2024-07-21 02:30:00
8.34,8.34,8.34,0.13399999999999856,11.08,2024-07-21 02:40:00
9.4,9.4,9.4,0.493999999999998,11.62,2024-07-21 02:50:00
9.41,9.41,9.41,0.44399999999999906,11.79,2024-07-21 03:00:00
8.39,8.39,8.39,0.3139999999999983,11.84,2024-07-21 03:10:00
7.11,7.11,7.11,-0.33000000000000185,11.17,2024-07-21 03:20:00
5.48,5.48,5.48,-0.8279999999999994,10.57,2024-07-21 03:30:00
6.77,6.77,6.77,-0.0660000000000025,11.26,2024-07-21 03:40:00
5.5,5.5,5.5,-0.40000000000000213,10.71,2024-07-21 03:50:00
6.17,6.17,6.17,-0.3100000000000005,10.54,2024-07-21 04:00:00
6.34,6.34,6.34,-0.4480000000000004,10.21,2024-07-21 04:10:00
7.43,7.43,7.43,-0.024000000000002686,10.65,2024-07-21 04:20:00
8.79,8.79,8.79,0.5939999999999976,11.27,2024-07-21 04:30:00
8.85,8.85,8.85,1.145999999999999,12.1,2024-07-21 04:40:00
8.04,8.04,8.04,0.7779999999999987,12.03,2024-07-21 04:50:00
8.62,8.62,8.62,0.45399999999999885,12.08,2024-07-21 05:00:00
8.29,8.29,8.29,0.07199999999999918,11.96,2024-07-21 05:10:00
5.78,5.78,5.78,-0.25,11.73,2024-07-21 05:20:00
6.79,6.79,6.79,0.14400000000000013,12.13,2024-07-21 05:30:00
4.92,4.92,4.92,-0.3960000000000008,11.48,2024-07-21 05:40:00
4.81,4.81,4.81,-0.5960000000000019,11.08,2024-07-21 05:50:00
5.69,5.69,5.69,-0.7800000000000011,10.63,2024-07-21 06:00:00
8.33,8.33,8.33,-0.06400000000000183,11.25,2024-07-21 06:10:00
10.36,10.36,10.36,0.815999999999999,12.13,2024-07-21 06:20:00
10.58,10.58,10.58,0.6859999999999999,12.13,2024-07-21 06:30:00
10.06,10.06,10.06,0.379999999999999,12.01,2024-07-21 06:40:00
10.1,10.1,10.1,0.4479999999999986,12.44,2024-07-21 06:50:00
10.81,10.81,10.81,0.3459999999999983,12.61,2024-07-21 07:00:00
11.67,11.67,11.67,0.6819999999999986,13.15,2024-07-21 07:10:00
11.02,11.02,11.02,0.2539999999999978,12.87,2024-07-21 07:20:00
10.5,10.5,10.5,-0.04600000000000115,12.71,2024-07-21 07:30:00
0.0,0.0,0.0,-10.268,0.0,2024-07-21 07:40:00
11.63,11.63,11.63,3.3099999999999987,13.82,2024-07-21 07:50:00
11.21,11.21,11.21,2.9919999999999973,13.59,2024-07-21 08:00:00
10.29,10.29,10.29,2.4159999999999986,13.05,2024-07-21 08:10:00
9.91,9.91,9.91,2.0599999999999987,12.69,2024-07-21 08:20:00
11.15,11.15,11.15,0.06599999999999717,13.37,2024-07-21 08:30:00
11.72,11.72,11.72,0.5159999999999982,13.82,2024-07-21 08:40:00
11.21,11.21,11.21,0.20599999999999952,13.49,2024-07-21 08:50:00
9.69,9.69,9.69,-0.45000000000000107,12.78,2024-07-21 09:00:00
9.32,9.32,9.32,-0.6680000000000028,12.53,2024-07-21 09:10:00
8.69,8.69,8.69,-0.4360000000000017,12.61,2024-07-21 09:20:00
8.54,8.54,8.54,0.05400000000000027,12.92,2024-07-21 09:30:00
9.7,9.7,9.7,0.4959999999999969,13.33,2024-07-21 09:40:00
9.88,9.88,9.88,0.37799999999999834,13.32,2024-07-21 09:50:00
8.1,8.1,8.1,-0.572000000000001,12.33,2024-07-21 10:00:00
9.48,9.48,9.48,0.2839999999999989,13.33,2024-07-21 10:10:00
8.38,8.38,8.38,-0.26200000000000045,12.75,2024-07-21 10:20:00
8.27,8.27,8.27,-0.3460000000000001,12.5,2024-07-21 10:30:00
7.21,7.21,7.21,-0.5180000000000025,12.08,2024-07-21 10:40:00
6.67,6.67,6.67,-0.9480000000000004,11.48,2024-07-21 10:50:00
7.84,7.84,7.84,0.02999999999999936,12.24,2024-07-21 11:00:00
8.43,8.43,8.43,0.7319999999999975,12.99,2024-07-21 11:10:00
8.04,8.04,8.04,0.28999999999999915,12.56,2024-07-21 11:20:00
10.48,10.48,10.48,0.9059999999999988,13.45,2024-07-21 11:30:00
11.31,11.31,11.31,0.9039999999999981,13.94,2024-07-21 11:40:00
9.34,9.34,9.34,-0.06799999999999962,13.15,2024-07-21 11:50:00
6.81,6.81,6.81,-0.8840000000000021,12.17,2024-07-21 12:00:00
6.53,6.53,6.53,-0.8540000000000028,12.11,2024-07-21 12:10:00
5.79,5.79,5.79,-0.9540000000000024,11.65,2024-07-21 12:20:00
5.92,5.92,5.92,-0.3360000000000021,11.85,2024-07-21 12:30:00
4.25,4.25,4.25,-0.5080000000000009,11.31,2024-07-21 12:40:00
3.07,3.07,3.07,-0.5760000000000023,11.01,2024-07-21 12:50:00
1.42,1.42,1.42,-0.9560000000000031,10.26,2024-07-21 13:00:00
3.57,3.57,3.57,-1.2300000000000004,9.57,2024-07-21 13:10:00
8.63,8.63,8.63,-0.006000000000002004,10.53,2024-07-21 13:20:00
8.57,8.57,8.57,0.3179999999999996,10.74,2024-07-21 13:30:00
6.48,6.48,6.48,-0.20400000000000063,10.02,2024-07-21 13:40:00
5.46,5.46,5.46,-0.3160000000000007,9.82,2024-07-21 13:50:00
4.45,4.45,4.45,-0.6220000000000034,9.5,2024-07-21 14:00:00
2.43,2.43,2.43,-0.6080000000000023,9.26,2024-07-21 14:10:00
2.83,2.83,2.83,0.4239999999999977,10.18,2024-07-21 14:20:00
2.75,2.75,2.75,0.47999999999999865,10.29,2024-07-21 14:30:00
2.09,2.09,2.09,0.049999999999998934,9.87,2024-07-21 14:40:00
0.51,0.51,0.51,-0.22400000000000198,9.62,2024-07-21 14:50:00
0.15,0.16,0.15,-0.7919999999999998,9.0,2024-07-21 15:00:00
0.01,0.01,0.01,-0.7240000000000002,8.79,2024-07-21 15:10:00
0.05,0.05,0.05,-0.3439999999999994,8.89,2024-07-21 15:20:00
0.14,0.14,0.14,-0.20400000000000063,8.82,2024-07-21 15:30:00
0.01,0.01,0.01,-0.13200000000000145,8.71,2024-07-21 15:40:00
0.16,0.16,0.16,0.477999999999998,9.4,2024-07-21 15:50:00
0.04,0.04,0.04,0.6359999999999992,9.75,2024-07-21 16:00:00
0.03,0.02,0.03,-0.16000000000000192,8.97,2024-07-21 16:10:00
0.09,0.09,0.08,0.4259999999999984,9.74,2024-07-21 16:20:00
0.04,0.04,0.04,-0.1880000000000024,9.23,2024-07-21 16:30:00
0.2,0.2,0.2,0.23799999999999777,9.72,2024-07-21 16:40:00
0.88,0.88,0.88,-0.02000000000000135,9.39,2024-07-21 16:50:00
1.0,1.0,1.0,0.4399999999999995,10.07,2024-07-21 17:00:00
0.28,0.28,0.28,-0.01800000000000246,9.58,2024-07-21 17:10:00
0.85,0.85,0.85,-0.06400000000000183,9.61,2024-07-21 17:20:00
2.35,2.35,2.35,0.7899999999999974,10.65,2024-07-21 17:30:00
3.11,3.11,3.11,0.9859999999999989,11.21,2024-07-21 17:40:00
4.61,4.61,4.61,0.9819999999999993,11.49,2024-07-21 17:50:00
2.17,2.17,2.17,0.03199999999999825,10.78,2024-07-21 18:00:00
1.28,1.28,1.28,-0.4020000000000028,10.53,2024-07-21 18:10:00
3.39,3.39,3.39,0.33399999999999785,11.42,2024-07-21 18:20:00
3.18,3.18,3.17,0.21199999999999974,11.32,2024-07-21 18:30:00
3.92,3.92,3.92,0.46999999999999886,11.6,2024-07-21 18:40:00
4.42,4.42,4.42,0.12199999999999811,11.37,2024-07-21 18:50:00
2.35,2.35,2.35,-0.5100000000000016,10.79,2024-07-21 19:00:00
1.71,1.71,1.71,-0.6160000000000014,10.5,2024-07-21 19:10:00
1.23,1.23,1.23,-0.4920000000000009,10.45,2024-07-21 19:20:00
3.57,3.57,3.57,0.44200000000000017,11.33,2024-07-21 19:30:00
5.09,5.09,5.09,0.7859999999999978,11.75,2024-07-21 19:40:00
3.12,3.12,3.12,0.23399999999999999,11.3,2024-07-21 19:50:00
0.33,0.33,0.33,-0.702,10.33,2024-07-21 20:00:00
0.38,0.38,0.38,-0.6540000000000017,10.36,2024-07-21 20:10:00
0.06,0.06,0.06,-1.0840000000000014,9.58,2024-07-21 20:20:00
0.28,0.28,0.28,-0.7860000000000014,9.41,2024-07-21 20:30:00
1.41,1.41,1.41,0.03999999999999915,9.97,2024-07-21 20:40:00
4.79,4.79,4.79,1.1359999999999992,11.25,2024-07-21 20:50:00
5.5,5.5,5.5,1.1979999999999986,11.55,2024-07-21 21:00:00
6.79,6.79,6.79,0.8519999999999985,11.61,2024-07-21 21:10:00
6.75,6.75,6.75,0.29199999999999804,11.46,2024-07-21 21:20:00
4.66,4.66,4.66,-0.1180000000000021,11.32,2024-07-21 21:30:00
3.4,3.4,3.4,-0.6120000000000019,10.72,2024-07-21 21:40:00
38.9,38.9,34.39,-1.3100000000000005,9.64,2024-07-21 21:50:00
25.24,25.24,25.23,-1.1480000000000015,9.35,2024-07-21 22:00:00
0.03,0.03,0.03,-1.0860000000000003,8.9,2024-07-21 22:10:00
0.93,0.93,0.92,-0.7940000000000023,8.66,2024-07-21 22:20:00
0.6,0.6,0.6,0.3299999999999983,9.55,2024-07-21 22:30:00
0.21,0.21,0.21,0.7639999999999993,10.07,2024-07-21 22:40:00
0.58,0.58,0.58,-0.004000000000001336,9.29,2024-07-21 22:50:00
5.12,5.12,5.12,0.6219999999999981,10.17,2024-07-21 23:00:00
6.86,6.86,6.86,0.25599999999999845,10.09,2024-07-21 23:10:00
6.1,6.1,6.1,0.5399999999999991,10.58,2024-07-21 23:20:00
4.88,4.88,4.88,0.23799999999999777,10.33,2024-07-21 23:30:00
5.09,5.09,5.09,-0.14600000000000257,10.11,2024-07-21 23:40:00
7.5,7.5,7.5,0.9219999999999988,11.43,2024-07-21 23:50:00
7.43,7.43,7.43,0.9419999999999966,11.79,2024-07-22 00:00:00
11.87,11.87,11.87,0.32399999999999807,11.32,2024-07-22 00:10:00
76.11,76.3,76.31,-1.8259999999999987,8.88,2024-07-22 00:20:00
53.21,53.32,53.33,-1.0680000000000014,9.52,2024-07-22 00:30:00
2.01,2.01,2.01,0.05799999999999805,10.45,2024-07-22 00:40:00
0.12,0.12,0.12,-0.44200000000000017,9.49,2024-07-22 00:50:00
0.54,0.54,0.54,0.31599999999999895,9.98,2024-07-22 01:00:00
0.25,0.25,0.25,-2.5280000000000014,6.7,2024-07-22 01:10:00
-0.13,-0.13,-0.13,-3.9080000000000013,4.27,2024-07-22 01:20:00
-0.65,-0.65,-0.65,-3.392000000000002,3.37,2024-07-22 01:30:00
-0.56,-0.56,-0.56,-2.056000000000001,3.51,2024-07-22 01:40:00
-0.55,-0.55,-0.55,-0.13800000000000168,4.29,2024-07-22 01:50:00
-0.73,-0.73,-0.73,0.13599999999999923,4.03,2024-07-22 02:00:00
-0.79,-0.79,-0.79,0.31999999999999895,4.2,2024-07-22 02:10:00
-0.85,-0.85,-0.85,0.17799999999999905,4.23,2024-07-22 02:20:00
-0.96,-0.96,-0.96,0.28199999999999914,4.54,2024-07-22 02:30:00
-0.81,-0.81,-0.81,0.8639999999999981,5.33,2024-07-22 02:40:00
0.15,0.15,0.15,1.147999999999998,6.01,2024-07-22 02:50:00
4.67,4.66,4.67,0.8259999999999978,6.06,2024-07-22 03:00:00
4.76,4.76,4.76,0.15599999999999792,5.68,2024-07-22 03:10:00
-0.96,-0.96,-0.96,-0.20800000000000107,5.51,2024-07-22 03:20:00
-0.53,-0.53,-0.53,0.11599999999999877,5.96,2024-07-22 03:30:00
-0.82,-0.82,-0.82,-0.19400000000000173,5.56,2024-07-22 03:40:00
0.01,0.02,0.02,0.6419999999999995,6.48,2024-07-22 03:50:00
7.71,7.71,7.71,0.7939999999999987,6.87,2024-07-22 04:00:00
11.63,11.63,11.63,1.1779999999999982,7.69,2024-07-22 04:10:00
10.12,10.12,10.12,0.6959999999999988,7.52,2024-07-22 04:20:00
2.12,2.12,2.12,0.7119999999999989,8.03,2024-07-22 04:30:00
0.84,0.84,0.84,0.009999999999998899,7.54,2024-07-22 04:40:00
0.99,0.99,0.99,-0.2600000000000007,7.37,2024-07-22 04:50:00
0.81,0.81,0.81,-0.9880000000000004,6.38,2024-07-22 05:00:00
0.62,0.62,0.62,-1.072,5.99,2024-07-22 05:10:00
0.6,0.6,0.6,-0.32000000000000206,6.42,2024-07-22 05:20:00
0.84,0.84,0.84,0.047999999999998266,6.6,2024-07-22 05:30:00
0.87,0.87,0.87,0.21799999999999908,6.62,2024-07-22 05:40:00
0.27,0.27,0.27,1.145999999999999,7.84,2024-07-22 05:50:00
0.02,0.02,0.03,0.799999999999998,7.87,2024-07-22 06:00:00
0.04,0.04,0.04,-0.5860000000000012,6.5,2024-07-22 06:10:00
-0.63,-0.63,-0.63,-1.086000000000002,5.85,2024-07-22 06:20:00
-0.51,-0.51,-0.51,-0.7400000000000011,6.09,2024-07-22 06:30:00
0.46,0.46,0.46,0.14599999999999813,6.76,2024-07-22 06:40:00
1.05,1.05,1.05,0.5519999999999996,6.99,2024-07-22 06:50:00
0.59,0.59,0.59,0.469999999999998,7.01,2024-07-22 07:00:00
-0.97,-0.97,-0.97,-1.450000000000001,4.9,2024-07-22 07:10:00
-0.95,-0.95,-0.95,-0.9000000000000012,5.29,2024-07-22 07:20:00
-0.96,-0.96,-0.96,-0.2300000000000022,5.76,2024-07-22 07:30:00
-0.2,-0.2,-0.2,0.4399999999999986,6.29,2024-07-22 07:40:00
0.06,0.06,0.06,1.0879999999999983,6.92,2024-07-22 07:50:00
0.97,0.97,0.97,0.6679999999999993,6.9,2024-07-22 08:00:00
0.9,0.9,0.9,0.3539999999999983,6.91,2024-07-22 08:10:00
0.15,0.15,0.15,0.07599999999999696,6.85,2024-07-22 08:20:00
0.34,0.34,0.34,-0.08400000000000052,6.79,2024-07-22 08:30:00
0.01,0.01,0.01,-0.5060000000000011,6.23,2024-07-22 08:40:00
0.02,0.02,0.02,-0.7400000000000011,5.77,2024-07-22 08:50:00
0.23,0.23,0.23,-0.040000000000000924,6.36,2024-07-22 09:00:00
0.89,0.89,0.89,0.025999999999998025,6.32,2024-07-22 09:10:00
0.66,0.66,0.66,-8.881784197001252e-16,6.17,2024-07-22 09:20:00
0.66,0.66,0.66,0.1639999999999997,6.36,2024-07-22 09:30:00
-0.11,-0.11,-0.1,0.08599999999999763,6.41,2024-07-22 09:40:00
0.02,0.01,0.02,0.8599999999999985,7.39,2024-07-22 09:50:00
0.03,0.03,0.03,0.2859999999999987,6.94,2024-07-22 10:00:00
-0.28,-0.28,-0.28,-0.46000000000000174,6.2,2024-07-22 10:10:00
-0.14,-0.14,-0.14,-0.22800000000000153,6.45,2024-07-22 10:20:00
-0.19,-0.19,-0.19,-0.26800000000000157,6.41,2024-07-22 10:30:00
0.08,0.08,0.08,-0.024000000000001798,6.47,2024-07-22 10:40:00
-0.06,-0.06,-0.06,0.08599999999999852,6.49,2024-07-22 10:50:00
-0.04,-0.04,-0.04,0.5879999999999992,7.19,2024-07-22 11:00:00
-0.23,-0.23,-0.23,-0.30400000000000205,6.26,2024-07-22 11:10:00
-0.49,-0.49,-0.49,-0.45800000000000196,6.03,2024-07-22 11:20:00
-0.09,-0.09,-0.1,0.19799999999999862,6.74,2024-07-22 11:30:00
0.0,0.0,0.0,0.251999999999998,6.87,2024-07-22 11:40:00
-0.24,-0.24,-0.24,0.24399999999999888,6.78,2024-07-22 11:50:00
-0.07,-0.07,-0.07,0.12399999999999878,6.76,2024-07-22 12:00:00
-0.01,-0.01,-0.01,0.4099999999999975,7.3,2024-07-22 12:10:00
-0.59,-0.59,-0.59,-0.7980000000000018,5.93,2024-07-22 12:20:00
-0.1,-0.1,-0.1,-0.14600000000000168,6.51,2024-07-22 12:30:00
-0.11,-0.11,-0.11,0.33999999999999897,7.05,2024-07-22 12:40:00
-0.14,-0.14,-0.14,-0.4140000000000015,6.18,2024-07-22 12:50:00
-0.22,-0.22,-0.22,0.10599999999999898,6.55,2024-07-22 13:00:00
0.01,0.01,0.01,0.21399999999999775,6.84,2024-07-22 13:10:00
-0.33,-0.33,-0.33,-0.2920000000000007,6.29,2024-07-22 13:20:00
-0.2,-0.2,-0.2,-0.11600000000000144,6.32,2024-07-22 13:30:00
-0.72,-0.72,-0.72,-0.6080000000000005,5.74,2024-07-22 13:40:00
-0.09,-0.09,-0.09,0.137999999999999,6.47,2024-07-22 13:50:00
-0.2,-0.2,-0.2,0.04399999999999782,6.26,2024-07-22 14:00:00
-0.95,-0.95,-0.95,-1.1180000000000012,4.8,2024-07-22 14:10:00
-0.99,-0.99,-0.99,-0.5580000000000016,5.12,2024-07-22 14:20:00
-0.94,-0.94,-0.94,-0.4020000000000019,5.16,2024-07-22 14:30:00
-0.99,-0.99,-0.99,-0.020000000000002238,5.31,2024-07-22 14:40:00
-0.99,-0.99,-0.99,0.3379999999999983,5.52,2024-07-22 14:50:00
-0.97,-0.97,-0.97,0.08999999999999808,5.39,2024-07-22 15:00:00
-0.97,-0.97,-0.97,-0.15600000000000147,5.15,2024-07-22 15:10:00
-0.99,-0.99,-0.99,-0.05000000000000071,5.28,2024-07-22 15:20:00
-0.99,-0.99,-0.99,-0.47600000000000087,4.74,2024-07-22 15:30:00
-0.99,-0.99,-0.99,-0.7760000000000016,4.17,2024-07-22 15:40:00
-0.92,-0.92,-0.92,-0.4040000000000017,4.33,2024-07-22 15:50:00
-0.66,-0.66,-0.66,-0.5760000000000014,3.91,2024-07-22 16:00:00
-0.55,-0.55,-0.55,-0.4780000000000011,3.69,2024-07-22 16:10:00
-0.55,-0.55,-0.55,-0.6120000000000014,3.26,2024-07-22 16:20:00
-0.51,-0.51,-0.51,-0.7660000000000009,2.84,2024-07-22 16:30:00
-0.51,-0.51,-0.51,-0.14800000000000146,3.24,2024-07-22 16:40:00
-0.51,-0.51,-0.51,-0.7020000000000017,2.38,2024-07-22 16:50:00
7.7,7.69,7.7,-0.9920000000000013,1.69,2024-07-22 17:00:00
85.6,85.63,85.66,1.1139999999999985,3.93,2024-07-22 17:10:00
3.18,3.18,3.18,2.0319999999999983,5.35,2024-07-22 17:20:00
-0.93,-0.93,-0.93,0.8179999999999987,4.36,2024-07-22 17:30:00
-0.56,-0.56,-0.56,0.04599999999999804,3.89,2024-07-22 17:40:00
-0.64,-0.64,-0.63,-0.5220000000000007,3.73,2024-07-22 17:50:00
-0.51,-0.51,-0.51,-1.3620000000000019,2.63,2024-07-22 18:00:00
-0.51,-0.51,-0.51,-1.4420000000000015,1.85,2024-07-22 18:10:00
-0.51,-0.51,-0.51,-0.4600000000000013,2.45,2024-07-22 18:20:00
-0.51,-0.51,-0.51,-0.6520000000000015,1.85,2024-07-22 18:30:00
-0.51,-0.51,-0.51,-0.10800000000000143,2.06,2024-07-22 18:40:00
-0.51,-0.51,-0.51,0.3339999999999983,2.47,2024-07-22 18:50:00
-0.51,-0.51,-0.51,-0.11800000000000166,2.06,2024-07-22 19:00:00
-0.51,-0.51,-0.51,0.07199999999999873,2.2,2024-07-22 19:10:00
-0.51,-0.51,-0.51,0.2739999999999987,2.54,2024-07-22 19:20:00
-0.51,-0.51,-0.51,0.4739999999999984,2.91,2024-07-22 19:30:00
-0.75,-0.75,-0.75,1.3379999999999983,4.1,2024-07-22 19:40:00
-0.91,-0.9,-0.9,1.105999999999999,4.32,2024-07-22 19:50:00
-0.99,-0.99,-0.99,0.6339999999999977,4.26,2024-07-22 20:00:00
-0.99,-0.99,-0.99,1.1459999999999981,5.33,2024-07-22 20:10:00
-0.99,-0.99,-0.99,0.4139999999999979,5.02,2024-07-22 20:20:00
-0.99,-0.99,-0.99,0.25399999999999867,5.05,2024-07-22 20:30:00
-0.99,-0.99,-0.99,-0.02000000000000135,4.89,2024-07-22 20:40:00
-0.99,-0.99,-0.99,0.5019999999999989,5.7,2024-07-22 20:50:00
-0.99,-0.99,-0.99,0.1639999999999988,5.37,2024-07-22 21:00:00
-0.99,-0.99,-0.99,-0.42600000000000104,4.72,2024-07-22 21:10:00
-0.99,-0.99,-0.99,0.17599999999999838,5.39,2024-07-22 21:20:00
-0.99,-0.99,-0.99,-0.028000000000001357,5.26,2024-07-22 21:30:00
-0.87,-0.87,-0.87,-0.5720000000000018,4.47,2024-07-22 21:40:00
-0.63,-0.63,-0.63,-0.9520000000000013,3.77,2024-07-22 21:50:00
-0.91,-0.91,-0.91,-0.11400000000000077,4.58,2024-07-22 22:00:00
-0.99,-0.99,-0.99,-1.7763568394002505e-15,4.52,2024-07-22 22:10:00
-0.58,-0.58,-0.58,-0.4520000000000022,3.77,2024-07-22 22:20:00
-0.99,-0.99,-0.99,0.5279999999999987,4.82,2024-07-22 22:30:00
-0.99,-0.99,-0.99,0.573999999999999,5.14,2024-07-22 22:40:00
-0.99,-0.99,-0.99,0.47799999999999887,5.16,2024-07-22 22:50:00
-0.99,-0.99,-0.99,0.6139999999999981,5.49,2024-07-22 23:00:00
-0.99,-0.99,-0.99,0.3099999999999987,5.54,2024-07-22 23:10:00
-0.99,-0.99,-0.99,0.13399999999999856,5.5,2024-07-22 23:20:00
-0.99,-0.99,-0.99,-0.44200000000000195,4.87,2024-07-22 23:30:00
-0.99,-0.99,-0.99,0.11199999999999832,5.49,2024-07-22 23:40:00
-0.99,-0.99,-0.99,-0.11200000000000099,5.21,2024-07-22 23:50:00
0.0,0.0,0.0,-4.214000000000001,0.0,2024-07-23 00:00:00
-0.99,-0.99,-0.99,1.0619999999999985,5.22,2024-07-23 00:10:00
-0.99,-0.99,-0.99,0.48799999999999866,4.59,2024-07-23 00:20:00
-0.56,-0.56,-0.56,-0.09200000000000141,3.64,2024-07-23 00:30:00
-0.51,-0.51,-0.51,-0.010000000000001563,3.35,2024-07-23 00:40:00
-0.51,-0.51,-0.51,-0.5760000000000018,3.48,2024-07-23 00:50:00
-0.51,-0.51,-0.51,-0.5640000000000014,3.06,2024-07-23 01:00:00
-0.51,-0.51,-0.51,-1.1220000000000017,1.98,2024-07-23 01:10:00
-0.51,-0.51,-0.51,-0.7900000000000018,1.98,2024-07-23 01:20:00
-0.51,-0.51,-0.51,-0.29200000000000115,2.26,2024-07-23 01:30:00
-0.57,-0.57,-0.57,0.7039999999999988,3.2,2024-07-23 01:40:00
-0.83,-0.83,-0.83,1.4759999999999986,4.2,2024-07-23 01:50:00
-0.99,-0.99,-0.99,1.8479999999999985,5.22,2024-07-23 02:00:00
-0.66,-0.65,-0.65,1.5039999999999987,5.6,2024-07-23 02:10:00
-0.99,-0.99,-0.99,0.45199999999999907,5.12,2024-07-23 02:20:00
-0.93,-0.93,-0.93,0.6119999999999983,5.8,2024-07-23 02:30:00
-0.59,-0.59,-0.59,0.4599999999999982,6.01,2024-07-23 02:40:00
-0.56,-0.55,-0.56,0.20599999999999863,5.89,2024-07-23 02:50:00
-0.99,-0.99,-0.99,-0.12400000000000144,5.55,2024-07-23 03:00:00
-0.99,-0.99,-0.99,-0.7060000000000013,4.93,2024-07-23 03:10:00
-0.99,-0.99,-0.99,-0.47600000000000087,5.0,2024-07-23 03:20:00
1.9,1.9,1.9,-0.4820000000000011,4.74,2024-07-23 03:30:00
5.04,5.04,5.04,-0.26000000000000156,4.73,2024-07-23 03:40:00
5.21,5.21,5.21,0.00799999999999823,4.86,2024-07-23 03:50:00
9.67,9.67,9.67,1.0379999999999985,6.13,2024-07-23 04:00:00
12.65,12.65,12.65,1.8119999999999985,7.38,2024-07-23 04:10:00
8.07,8.07,8.07,0.6439999999999984,6.58,2024-07-23 04:20:00
8.47,8.47,8.47,0.6899999999999977,7.1,2024-07-23 04:30:00
7.63,7.63,7.63,0.08999999999999808,6.91,2024-07-23 04:40:00
9.05,9.05,9.05,0.07799999999999763,7.09,2024-07-23 04:50:00
9.17,9.17,9.17,0.3039999999999994,7.3,2024-07-23 05:00:00
9.48,9.48,9.48,0.5839999999999996,7.83,2024-07-23 05:10:00
9.46,9.46,9.46,0.5899999999999981,8.02,2024-07-23 05:20:00
10.87,10.87,10.87,0.751999999999998,8.5,2024-07-23 05:30:00
11.91,11.91,11.91,0.7499999999999982,8.85,2024-07-23 05:40:00
12.96,12.96,12.96,0.7839999999999989,9.28,2024-07-23 05:50:00
12.69,12.69,12.69,0.3659999999999979,9.12,2024-07-23 06:00:00
12.64,12.64,12.64,-0.14200000000000124,8.76,2024-07-23 06:10:00
12.32,12.32,12.32,-0.44200000000000195,8.45,2024-07-23 06:20:00
11.81,11.81,11.81,-0.21000000000000085,8.64,2024-07-23 06:30:00
11.0,11.0,11.0,-0.31400000000000183,8.35,2024-07-23 06:40:00
9.88,9.88,9.88,0.19199999999999662,8.79,2024-07-23 06:50:00
2.79,2.79,2.79,0.4659999999999993,9.14,2024-07-23 07:00:00
